episode,distance,duration_ticks,crashed,epsilon
4805,6570.00,657,True,0.2739
4806,1910.00,191,True,0.2739
4807,4360.00,436,True,0.2738
4808,3230.00,323,True,0.2738
4809,2530.00,253,True,0.2737
4810,10110.00,1011,True,0.2736
4811,5330.00,533,True,0.2735
4812,3130.00,313,True,0.2735
4813,4260.00,426,True,0.2734
4814,3440.00,344,True,0.2733
4815,1900.00,190,True,0.2733
4816,3030.00,303,True,0.2733
4817,5150.00,515,True,0.2732
4818,2830.00,283,True,0.2732
4819,19390.00,1939,True,0.2729
4820,8730.00,873,True,0.2727
4821,3690.00,369,True,0.2727
4822,9460.00,946,True,0.2725
4823,2430.00,243,True,0.2725
4824,7550.00,755,True,0.2724
4825,4360.00,436,True,0.2723
4826,3380.00,338,True,0.2723
4827,8650.00,865,True,0.2721
4828,3110.00,311,True,0.2721
4829,7480.00,748,True,0.2720
4830,4480.00,448,True,0.2719
4831,6250.00,625,True,0.2718
4832,6060.00,606,True,0.2717
4833,2170.00,217,True,0.2717
4834,3550.00,355,True,0.2717
4835,3300.00,330,True,0.2716
4836,2340.00,234,True,0.2716
4837,5540.00,554,True,0.2715
4838,5080.00,508,True,0.2714
4839,5760.00,576,True,0.2713
4840,4040.00,404,True,0.2713
4841,2410.00,241,True,0.2712
4842,2210.00,221,True,0.2712
4843,5970.00,597,True,0.2711
4844,14610.00,1461,True,0.2709
4845,2260.00,226,True,0.2709
4846,6290.00,629,True,0.2708
4847,4060.00,406,True,0.2707
4848,2820.00,282,True,0.2707
4849,4860.00,486,True,0.2706
4850,2080.00,208,True,0.2706
4851,3330.00,333,True,0.2705
4852,1640.00,164,True,0.2705
4853,2990.00,299,True,0.2705
4854,2820.00,282,True,0.2704
4855,3020.00,302,True,0.2704
4856,5020.00,502,True,0.2703
4857,2040.00,204,True,0.2703
4858,4240.00,424,True,0.2702
4859,5690.00,569,True,0.2701
4860,3270.00,327,True,0.2701
4861,6460.00,646,True,0.2700
4862,9510.00,951,True,0.2698
4863,2660.00,266,True,0.2698
4864,3030.00,303,True,0.2698
4865,3390.00,339,True,0.2697
4866,2120.00,212,True,0.2697
4867,3440.00,344,True,0.2696
4868,2390.00,239,True,0.2696
4869,3160.00,316,True,0.2695
4870,3990.00,399,True,0.2695
4871,2040.00,204,True,0.2695
4872,5740.00,574,True,0.2694
4873,2420.00,242,True,0.2693
4874,1650.00,165,True,0.2693
4875,3460.00,346,True,0.2693
4876,2450.00,245,True,0.2692
4877,3750.00,375,True,0.2692
4878,4270.00,427,True,0.2691
4879,11290.00,1129,True,0.2689
4880,4520.00,452,True,0.2689
4881,2580.00,258,True,0.2688
4882,4880.00,488,True,0.2688
4883,2600.00,260,True,0.2687
4884,4530.00,453,True,0.2687
4885,2950.00,295,True,0.2686
4886,3840.00,384,True,0.2686
4887,2560.00,256,True,0.2685
4888,2080.00,208,True,0.2685
4889,12990.00,1299,True,0.2683
4890,10150.00,1015,True,0.2682
4891,3550.00,355,True,0.2681
4892,4750.00,475,True,0.2680
4893,3740.00,374,True,0.2680
4894,6070.00,607,True,0.2679
4895,3740.00,374,True,0.2678
4896,3490.00,349,True,0.2678
4897,3850.00,385,True,0.2677
4898,1790.00,179,True,0.2677
4899,2920.00,292,True,0.2677
4900,2300.00,230,True,0.2676
4901,5440.00,544,True,0.2676
4902,3880.00,388,True,0.2675
4903,3360.00,336,True,0.2674
4904,1970.00,197,True,0.2674
4905,1910.00,191,True,0.2674
4906,7420.00,742,True,0.2673
4907,11210.00,1121,True,0.2671
4908,3430.00,343,True,0.2671
4909,3420.00,342,True,0.2670
4910,4150.00,415,True,0.2670
4911,7170.00,717,True,0.2669
4912,11840.00,1184,True,0.2667
4913,2200.00,220,True,0.2667
4914,2000.00,200,True,0.2666
4915,2400.00,240,True,0.2666
4916,4110.00,411,True,0.2665
4917,2520.00,252,True,0.2665
4918,4140.00,414,True,0.2664
4919,8590.00,859,True,0.2663
4920,5150.00,515,True,0.2662
4921,2830.00,283,True,0.2662
4922,3920.00,392,True,0.2661
4923,3300.00,330,True,0.2661
4924,3650.00,365,True,0.2660
4925,7660.00,766,True,0.2659
4926,2560.00,256,True,0.2659
4927,3950.00,395,True,0.2658
4928,4240.00,424,True,0.2658
4929,6620.00,662,True,0.2657
4930,7670.00,767,True,0.2656
4931,4710.00,471,True,0.2655
4932,2400.00,240,True,0.2655
4933,6840.00,684,True,0.2654
4934,2880.00,288,True,0.2653
4935,1850.00,185,True,0.2653
4936,2000.00,200,True,0.2653
4937,3220.00,322,True,0.2652
4938,3990.00,399,True,0.2652
4939,7590.00,759,True,0.2651
4940,2380.00,238,True,0.2650
4941,2770.00,277,True,0.2650
4942,4040.00,404,True,0.2649
4943,4340.00,434,True,0.2649
4944,3370.00,337,True,0.2648
4945,3310.00,331,True,0.2648
4946,7920.00,792,True,0.2647
4947,3130.00,313,True,0.2646
4948,4920.00,492,True,0.2645
4949,5780.00,578,True,0.2645
4950,3360.00,336,True,0.2644
4951,8960.00,896,True,0.2643
4952,9190.00,919,True,0.2642
4953,3990.00,399,True,0.2641
4954,2840.00,284,True,0.2641
4955,3480.00,348,True,0.2640
4956,2410.00,241,True,0.2640
4957,4030.00,403,True,0.2639
4958,3520.00,352,True,0.2639
4959,7590.00,759,True,0.2638
4960,3390.00,339,True,0.2637
4961,1920.00,192,True,0.2637
4962,14130.00,1413,True,0.2635
4963,2060.00,206,True,0.2635
4964,5500.00,550,True,0.2634
4965,6060.00,606,True,0.2633
4966,6230.00,623,True,0.2632
4967,3030.00,303,True,0.2632
4968,5970.00,597,True,0.2631
4969,13310.00,1331,True,0.2629
4970,4520.00,452,True,0.2628
4971,5250.00,525,True,0.2627
4972,3680.00,368,True,0.2627
4973,6420.00,642,True,0.2626
4974,1680.00,168,True,0.2626
4975,3940.00,394,True,0.2625
4976,4780.00,478,True,0.2625
4977,3810.00,381,True,0.2624
4978,4770.00,477,True,0.2623
4979,2030.00,203,True,0.2623
4980,5390.00,539,True,0.2622
4981,6760.00,676,True,0.2621
4982,11290.00,1129,True,0.2620
4983,2360.00,236,True,0.2619
4984,9310.00,931,True,0.2618
4985,2910.00,291,True,0.2618
4986,10970.00,1097,True,0.2616
4987,3380.00,338,True,0.2616
4988,2490.00,249,True,0.2615
4989,3250.00,325,True,0.2615
4990,9790.00,979,True,0.2613
4991,1790.00,179,True,0.2613
4992,6920.00,692,True,0.2612
4993,2190.00,219,True,0.2612
4994,3910.00,391,True,0.2611
4995,4610.00,461,True,0.2611
4996,1920.00,192,True,0.2610
4997,2370.00,237,True,0.2610
4998,2130.00,213,True,0.2610
4999,5210.00,521,True,0.2609
5000,3260.00,326,True,0.2609
5001,5430.00,543,True,0.2608
5002,4870.00,487,True,0.2607
5003,3960.00,396,True,0.2607
5004,9990.00,999,True,0.2605
5005,1830.00,183,True,0.2605
5006,2340.00,234,True,0.2605
5007,4360.00,436,True,0.2604
5008,2230.00,223,True,0.2604
5009,1800.00,180,True,0.2603
5010,6540.00,654,True,0.2603
5011,3450.00,345,True,0.2602
5012,2000.00,200,True,0.2602
5013,4020.00,402,True,0.2601
5014,3110.00,311,True,0.2601
5015,5230.00,523,True,0.2600
5016,6320.00,632,True,0.2599
5017,8950.00,895,True,0.2598
5018,5790.00,579,True,0.2597
5019,6870.00,687,True,0.2596
5020,3300.00,330,True,0.2596
5021,3860.00,386,True,0.2595
5022,1670.00,167,True,0.2595
5023,2280.00,228,True,0.2595
5024,6510.00,651,True,0.2594
5025,2490.00,249,True,0.2593
5026,6670.00,667,True,0.2592
5027,2070.00,207,True,0.2592
5028,6900.00,690,True,0.2591
5029,1920.00,192,True,0.2591
5030,3600.00,360,True,0.2590
5031,3040.00,304,True,0.2590
5032,6940.00,694,True,0.2589
5033,21410.00,2141,True,0.2586
5034,7640.00,764,True,0.2585
5035,3150.00,315,True,0.2584
5036,3530.00,353,True,0.2584
5037,3340.00,334,True,0.2584
5038,8390.00,839,True,0.2582
5039,10240.00,1024,True,0.2581
5040,2060.00,206,True,0.2581
5041,4390.00,439,True,0.2580
5042,3550.00,355,True,0.2580
5043,3980.00,398,True,0.2579
5044,8460.00,846,True,0.2578
5045,5910.00,591,True,0.2577
5046,3110.00,311,True,0.2577
5047,4200.00,420,True,0.2576
5048,2560.00,256,True,0.2576
5049,3400.00,340,True,0.2575
5050,3650.00,365,True,0.2575
5051,4630.00,463,True,0.2574
5052,5300.00,530,True,0.2573
5053,2590.00,259,True,0.2573
5054,3210.00,321,True,0.2573
5055,2420.00,242,True,0.2572
5056,2260.00,226,True,0.2572
5057,2030.00,203,True,0.2572
5058,3000.00,300,True,0.2571
5059,2010.00,201,True,0.2571
5060,4490.00,449,True,0.2570
5061,2980.00,298,True,0.2570
5062,2300.00,230,True,0.2570
5063,1950.00,195,True,0.2569
5064,6950.00,695,True,0.2568
5065,4550.00,455,True,0.2568
5066,8080.00,808,True,0.2567
5067,3960.00,396,True,0.2566
5068,3110.00,311,True,0.2566
5069,2490.00,249,True,0.2565
5070,1990.00,199,True,0.2565
5071,3900.00,390,True,0.2564
5072,5210.00,521,True,0.2564
5073,12550.00,1255,True,0.2562
5074,3210.00,321,True,0.2562
5075,2730.00,273,True,0.2561
5076,5330.00,533,True,0.2560
5077,5790.00,579,True,0.2560
5078,2760.00,276,True,0.2559
5079,7890.00,789,True,0.2558
5080,2420.00,242,True,0.2558
5081,3090.00,309,True,0.2557
5082,1850.00,185,True,0.2557
5083,6300.00,630,True,0.2556
5084,2390.00,239,True,0.2556
5085,4370.00,437,True,0.2555
5086,4010.00,401,True,0.2555
5087,2440.00,244,True,0.2555
5088,1600.00,160,True,0.2554
5089,1940.00,194,True,0.2554
5090,3520.00,352,True,0.2554
5091,14030.00,1403,True,0.2552
5092,3620.00,362,True,0.2551
5093,11970.00,1197,True,0.2549
5094,2100.00,210,True,0.2549
5095,3240.00,324,True,0.2549
5096,4020.00,402,True,0.2548
5097,2070.00,207,True,0.2548
5098,4320.00,432,True,0.2547
5099,3000.00,300,True,0.2547
5100,1740.00,174,True,0.2547
5101,2930.00,293,True,0.2546
5102,3410.00,341,True,0.2546
5103,3670.00,367,True,0.2545
5104,3180.00,318,True,0.2545
5105,5080.00,508,True,0.2544
5106,3750.00,375,True,0.2544
5107,1780.00,178,True,0.2543
5108,4440.00,444,True,0.2543
5109,2220.00,222,True,0.2543
5110,4770.00,477,True,0.2542
5111,6200.00,620,True,0.2541
5112,2700.00,270,True,0.2541
5113,12320.00,1232,True,0.2539
5114,6130.00,613,True,0.2538
5115,12500.00,1250,True,0.2536
5116,2660.00,266,True,0.2536
5117,4360.00,436,True,0.2536
5118,4680.00,468,True,0.2535
5119,3050.00,305,True,0.2534
5120,2940.00,294,True,0.2534
5121,5400.00,540,True,0.2533
5122,4830.00,483,True,0.2533
5123,2340.00,234,True,0.2532
5124,4210.00,421,True,0.2532
5125,4550.00,455,True,0.2531
5126,13940.00,1394,True,0.2529
5127,1800.00,180,True,0.2529
5128,2230.00,223,True,0.2529
5129,1990.00,199,True,0.2528
5130,9650.00,965,True,0.2527
5131,11170.00,1117,True,0.2526
5132,9510.00,951,True,0.2524
5133,4320.00,432,True,0.2524
5134,3300.00,330,True,0.2523
5135,4410.00,441,True,0.2523
5136,1960.00,196,True,0.2522
5137,2160.00,216,True,0.2522
5138,3360.00,336,True,0.2522
5139,4020.00,402,True,0.2521
5140,11900.00,1190,True,0.2520
5141,2430.00,243,True,0.2519
5142,5570.00,557,True,0.2519
5143,2850.00,285,True,0.2518
5144,8940.00,894,True,0.2517
5145,2940.00,294,True,0.2517
5146,6030.00,603,True,0.2516
5147,3740.00,374,True,0.2515
5148,14400.00,1440,True,0.2513
5149,4550.00,455,True,0.2513
5150,2430.00,243,True,0.2512
5151,3450.00,345,True,0.2512
5152,7770.00,777,True,0.2511
5153,7460.00,746,True,0.2510
5154,4880.00,488,True,0.2509
5155,1900.00,190,True,0.2509
5156,3260.00,326,True,0.2509
5157,10800.00,1080,True,0.2507
5158,2010.00,201,True,0.2507
5159,21560.00,2156,True,0.2504
5160,2030.00,203,True,0.2504
5161,1780.00,178,True,0.2503
5162,7790.00,779,True,0.2502
5163,3880.00,388,True,0.2502
5164,11510.00,1151,True,0.2500
5165,6230.00,623,True,0.2499
5166,7160.00,716,True,0.2499
5167,5930.00,593,True,0.2498
5168,4050.00,405,True,0.2497
5169,1790.00,179,True,0.2497
5170,8100.00,810,True,0.2496
5171,4270.00,427,True,0.2495
5172,5040.00,504,True,0.2495
5173,3820.00,382,True,0.2494
5174,2200.00,220,True,0.2494
5175,5820.00,582,True,0.2493
5176,5550.00,555,True,0.2492
5177,1700.00,170,True,0.2492
5178,4200.00,420,True,0.2492
5179,7880.00,788,True,0.2491
5180,4620.00,462,True,0.2490
5181,8500.00,850,True,0.2489
5182,7070.00,707,True,0.2488
5183,3600.00,360,True,0.2487
5184,4240.00,424,True,0.2487
5185,3610.00,361,True,0.2486
5186,4910.00,491,True,0.2486
5187,4440.00,444,True,0.2485
5188,2310.00,231,True,0.2485
5189,9360.00,936,True,0.2484
5190,2350.00,235,True,0.2483
5191,2170.00,217,True,0.2483
5192,3580.00,358,True,0.2482
5193,3970.00,397,True,0.2482
5194,2550.00,255,True,0.2482
5195,2490.00,249,True,0.2481
5196,1690.00,169,True,0.2481
5197,5670.00,567,True,0.2480
5198,2600.00,260,True,0.2480
5199,5840.00,584,True,0.2479
5200,2420.00,242,True,0.2479
5201,4550.00,455,True,0.2478
5202,3440.00,344,True,0.2478
5203,13010.00,1301,True,0.2476
5204,3330.00,333,True,0.2476
5205,4000.00,400,True,0.2475
5206,4990.00,499,True,0.2474
5207,2540.00,254,True,0.2474
5208,5550.00,555,True,0.2473
5209,2340.00,234,True,0.2473
5210,2200.00,220,True,0.2473
5211,2630.00,263,True,0.2472
5212,5660.00,566,True,0.2472
5213,2310.00,231,True,0.2471
5214,5230.00,523,True,0.2471
5215,2860.00,286,True,0.2470
5216,1810.00,181,True,0.2470
5217,3190.00,319,True,0.2470
5218,3610.00,361,True,0.2469
5219,2270.00,227,True,0.2469
5220,2330.00,233,True,0.2469
5221,4940.00,494,True,0.2468
5222,4590.00,459,True,0.2467
5223,2220.00,222,True,0.2467
5224,2270.00,227,True,0.2467
5225,5700.00,570,True,0.2466
5226,5170.00,517,True,0.2465
5227,1880.00,188,True,0.2465
5228,7350.00,735,True,0.2464
5229,4470.00,447,True,0.2464
5230,3200.00,320,True,0.2463
5231,4350.00,435,True,0.2463
5232,4430.00,443,True,0.2462
5233,4100.00,410,True,0.2461
5234,7010.00,701,True,0.2461
5235,2430.00,243,True,0.2460
5236,5310.00,531,True,0.2460
5237,1800.00,180,True,0.2459
5238,1950.00,195,True,0.2459
5239,9250.00,925,True,0.2458
5240,2770.00,277,True,0.2457
5241,9490.00,949,True,0.2456
5242,4810.00,481,True,0.2456
5243,4150.00,415,True,0.2455
5244,3370.00,337,True,0.2455
5245,5070.00,507,True,0.2454
5246,1890.00,189,True,0.2454
5247,1770.00,177,True,0.2453
5248,5020.00,502,True,0.2453
5249,2070.00,207,True,0.2453
5250,2720.00,272,True,0.2452
5251,3990.00,399,True,0.2452
5252,3290.00,329,True,0.2451
5253,3430.00,343,True,0.2451
5254,2700.00,270,True,0.2450
5255,5060.00,506,True,0.2450
5256,3210.00,321,True,0.2449
5257,5250.00,525,True,0.2449
5258,1810.00,181,True,0.2448
5259,6470.00,647,True,0.2448
5260,3980.00,398,True,0.2447
5261,3240.00,324,True,0.2447
5262,2150.00,215,True,0.2446
5263,4890.00,489,True,0.2446
5264,2380.00,238,True,0.2445
5265,2310.00,231,True,0.2445
5266,15710.00,1571,True,0.2443
5267,2040.00,204,True,0.2443
5268,3850.00,385,True,0.2442
5269,1950.00,195,True,0.2442
5270,6340.00,634,True,0.2441
5271,1670.00,167,True,0.2441
5272,2290.00,229,True,0.2441
5273,1810.00,181,True,0.2441
5274,5340.00,534,True,0.2440
5275,7430.00,743,True,0.2439
5276,2610.00,261,True,0.2439
5277,1780.00,178,True,0.2438
5278,5510.00,551,True,0.2438
5279,4980.00,498,True,0.2437
5280,6200.00,620,True,0.2436
5281,4720.00,472,True,0.2436
5282,4580.00,458,True,0.2435
5283,2080.00,208,True,0.2435
5284,3610.00,361,True,0.2434
5285,2200.00,220,True,0.2434
5286,1690.00,169,True,0.2434
5287,2660.00,266,True,0.2433
5288,3420.00,342,True,0.2433
5289,3130.00,313,True,0.2433
5290,2900.00,290,True,0.2432
5291,12910.00,1291,True,0.2431
5292,4990.00,499,True,0.2430
5293,4480.00,448,True,0.2429
5294,1870.00,187,True,0.2429
5295,8570.00,857,True,0.2428
5296,8550.00,855,True,0.2427
5297,2860.00,286,True,0.2426
5298,2240.00,224,True,0.2426
5299,2850.00,285,True,0.2426
5300,3060.00,306,True,0.2425
5301,2250.00,225,True,0.2425
5302,2250.00,225,True,0.2425
5303,2860.00,286,True,0.2425
5304,2860.00,286,True,0.2424
5305,3980.00,398,True,0.2424
5306,13590.00,1359,True,0.2422
5307,3980.00,398,True,0.2421
5308,2850.00,285,True,0.2421
5309,4700.00,470,True,0.2420
5310,3030.00,303,True,0.2420
5311,3850.00,385,True,0.2420
5312,4190.00,419,True,0.2419
5313,4020.00,402,True,0.2418
5314,3340.00,334,True,0.2418
5315,1670.00,167,True,0.2418
5316,5850.00,585,True,0.2417
5317,5160.00,516,True,0.2416
5318,5440.00,544,True,0.2416
5319,5500.00,550,True,0.2415
5320,3950.00,395,True,0.2415
5321,3770.00,377,True,0.2414
5322,1870.00,187,True,0.2414
5323,4420.00,442,True,0.2413
5324,2900.00,290,True,0.2413
5325,9630.00,963,True,0.2412
5326,1820.00,182,True,0.2411
5327,5580.00,558,True,0.2411
5328,3390.00,339,True,0.2410
5329,3980.00,398,True,0.2410
5330,7700.00,770,True,0.2409
5331,3440.00,344,True,0.2408
5332,4250.00,425,True,0.2408
5333,3050.00,305,True,0.2407
5334,17710.00,1771,True,0.2405
5335,14470.00,1447,True,0.2403
5336,10760.00,1076,True,0.2402
5337,3440.00,344,True,0.2402
5338,2130.00,213,True,0.2401
5339,4390.00,439,True,0.2401
5340,2090.00,209,True,0.2400
5341,3510.00,351,True,0.2400
5342,2260.00,226,True,0.2400
5343,2320.00,232,True,0.2399
5344,12610.00,1261,True,0.2398
5345,1750.00,175,True,0.2398
5346,15180.00,1518,True,0.2396
5347,2670.00,267,True,0.2395
5348,3960.00,396,True,0.2395
5349,2310.00,231,True,0.2395
5350,4280.00,428,True,0.2394
5351,2140.00,214,True,0.2394
5352,4720.00,472,True,0.2393
5353,7670.00,767,True,0.2392
5354,1950.00,195,True,0.2392
5355,7700.00,770,True,0.2391
5356,4640.00,464,True,0.2390
5357,2370.00,237,True,0.2390
5358,6380.00,638,True,0.2389
5359,4080.00,408,True,0.2389
5360,3810.00,381,True,0.2388
5361,1830.00,183,True,0.2388
5362,2390.00,239,True,0.2388
5363,3590.00,359,True,0.2387
5364,3420.00,342,True,0.2387
5365,3310.00,331,True,0.2386
5366,4270.00,427,True,0.2386
5367,5480.00,548,True,0.2385
5368,4160.00,416,True,0.2385
5369,2330.00,233,True,0.2384
5370,2840.00,284,True,0.2384
5371,4390.00,439,True,0.2384
5372,4770.00,477,True,0.2383
5373,18600.00,1860,True,0.2381
5374,4940.00,494,True,0.2380
5375,5610.00,561,True,0.2379
5376,3220.00,322,True,0.2379
5377,4520.00,452,True,0.2378
5378,1910.00,191,True,0.2378
5379,7660.00,766,True,0.2377
5380,7390.00,739,True,0.2376
5381,12180.00,1218,True,0.2375
5382,4170.00,417,True,0.2374
5383,3230.00,323,True,0.2374
5384,2400.00,240,True,0.2373
5385,2380.00,238,True,0.2373
5386,3890.00,389,True,0.2373
5387,1860.00,186,True,0.2372
5388,2970.00,297,True,0.2372
5389,2400.00,240,True,0.2372
5390,3690.00,369,True,0.2371
5391,3280.00,328,True,0.2371
5392,4960.00,496,True,0.2370
5393,2050.00,205,True,0.2370
5394,14230.00,1423,True,0.2368
5395,1810.00,181,True,0.2368
5396,10020.00,1002,True,0.2367
5397,3780.00,378,True,0.2366
5398,2300.00,230,True,0.2366
5399,12670.00,1267,True,0.2364
5400,10880.00,1088,True,0.2363
5401,5250.00,525,True,0.2362
5402,22900.00,2290,True,0.2360
5403,4090.00,409,True,0.2359
5404,9090.00,909,True,0.2358
5405,2160.00,216,True,0.2358
5406,5580.00,558,True,0.2357
5407,2280.00,228,True,0.2357
5408,3490.00,349,True,0.2356
5409,2290.00,229,True,0.2356
5410,2420.00,242,True,0.2356
5411,11090.00,1109,True,0.2354
5412,3240.00,324,True,0.2354
5413,2580.00,258,True,0.2354
5414,3940.00,394,True,0.2353
5415,1890.00,189,True,0.2353
5416,2430.00,243,True,0.2353
5417,3200.00,320,True,0.2352
5418,6530.00,653,True,0.2351
5419,4400.00,440,True,0.2351
5420,2890.00,289,True,0.2350
5421,2570.00,257,True,0.2350
5422,2720.00,272,True,0.2350
5423,3480.00,348,True,0.2349
5424,2780.00,278,True,0.2349
5425,2870.00,287,True,0.2349
5426,1930.00,193,True,0.2348
5427,3170.00,317,True,0.2348
5428,3620.00,362,True,0.2348
5429,6200.00,620,True,0.2347
5430,2050.00,205,True,0.2347
5431,3440.00,344,True,0.2346
5432,5670.00,567,True,0.2345
5433,2760.00,276,True,0.2345
5434,3050.00,305,True,0.2345
5435,19420.00,1942,True,0.2342
5436,19820.00,1982,True,0.2340
5437,3160.00,316,True,0.2340
5438,2390.00,239,True,0.2339
5439,7170.00,717,True,0.2338
5440,19940.00,1994,True,0.2336
5441,3370.00,337,True,0.2336
5442,3420.00,342,True,0.2335
5443,4950.00,495,True,0.2334
5444,3980.00,398,True,0.2334
5445,1890.00,189,True,0.2334
5446,4870.00,487,True,0.2333
5447,1950.00,195,True,0.2333
5448,2240.00,224,True,0.2333
5449,5970.00,597,True,0.2332
5450,1760.00,176,True,0.2332
5451,2590.00,259,True,0.2331
5452,3660.00,366,True,0.2331
5453,3370.00,337,True,0.2331
5454,5620.00,562,True,0.2330
5455,10150.00,1015,True,0.2329
5456,2610.00,261,True,0.2328
5457,3320.00,332,True,0.2328
5458,5260.00,526,True,0.2327
5459,10090.00,1009,True,0.2326
5460,5970.00,597,True,0.2325
5461,5240.00,524,True,0.2325
5462,5640.00,564,True,0.2324
5463,4170.00,417,True,0.2323
5464,5990.00,599,True,0.2323
5465,3930.00,393,True,0.2322
5466,4470.00,447,True,0.2322
5467,3850.00,385,True,0.2321
5468,4020.00,402,True,0.2321
5469,1870.00,187,True,0.2321
5470,2090.00,209,True,0.2320
5471,3750.00,375,True,0.2320
5472,5290.00,529,True,0.2319
5473,4320.00,432,True,0.2319
5474,1990.00,199,True,0.2318
5475,3740.00,374,True,0.2318
5476,5520.00,552,True,0.2317
5477,2000.00,200,True,0.2317
5478,5330.00,533,True,0.2316
5479,2480.00,248,True,0.2316
